country,year,rule_of_law_estimate,gdp_growth
IDA only,1995,NULL,5.95003256872645
North America,2006,NULL,6.49791172452288
IDA only,1998,NULL,5.06135356563331
North America,2013,NULL,3.35866093659497
IDA only,2001,NULL,0.267696098334756
IDA only,2004,NULL,14.149124132925
North America,2016,NULL,2.33100045169658
IDA only,2011,NULL,-8.0020646202404
North America,2019,NULL,3.89171363740527
IDA only,2014,NULL,7.16933164522523
North Macedonia,1961,NULL,NULL
IDA only,2017,NULL,9.81623711090306
North Macedonia,1964,NULL,NULL
IDA only,2020,NULL,1.15398487762849
IDA total,1963,NULL,5.07527626876688
North Macedonia,1971,NULL,NULL
IDA total,1966,NULL,7.98883859459594
North Macedonia,1974,NULL,NULL
IDA total,1973,NULL,14.687529752261
North Macedonia,1977,NULL,NULL
North Macedonia,1980,NULL,NULL
North Macedonia,1987,NULL,NULL
IDA total,1976,NULL,4.54164881161005
North Macedonia,1990,NULL,NULL
North Macedonia,1993,NULL,10.0788921627118
IDA total,1979,NULL,18.6904053485059
North Macedonia,1996,-0.3076222539,-1.38133277641449
North Macedonia,2003,-0.5067722201,23.0922520795877
North Macedonia,2006,-0.5376303792,9.62873023308399
North Macedonia,2009,-0.2918931544,-5.12449912408393
North Macedonia,2016,-0.3426975906,6.04049413585796
IDA total,1982,NULL,-6.39561132047964
North Macedonia,2019,-0.3057089448,-0.604982686233899
IDA total,1986,NULL,1.5882766613612
North Macedonia,2022,-0.0962801203,-3.10911196340672
IDA total,1989,NULL,1.22789204829855
Northern Mariana Islands,1966,NULL,NULL
IDA total,1992,NULL,-9.48884323225425
Northern Mariana Islands,1969,NULL,NULL
Northern Mariana Islands,1972,NULL,NULL
IDA total,1995,NULL,21.055333035197
Northern Mariana Islands,1979,NULL,NULL
IDA total,2002,NULL,7.39740059597542
Northern Mariana Islands,1982,NULL,NULL
IDA total,2005,NULL,16.5003547126275
Northern Mariana Islands,1985,NULL,NULL
IDA total,2008,NULL,19.1667459925132
Northern Mariana Islands,1988,NULL,NULL
IDA total,2011,NULL,1.25172966501429
Northern Mariana Islands,1995,NULL,NULL
Northern Mariana Islands,1998,NULL,NULL
IDA total,2018,NULL,3.52573182058797
IDA total,2021,NULL,8.84438038501673
Northern Mariana Islands,2001,NULL,NULL
India,1962,NULL,7.46588801209743
India,1965,NULL,5.44360548266523
India,1968,NULL,5.88514225844887
India,1971,NULL,7.8960678389256
Northern Mariana Islands,2004,NULL,-2.34060230040472
India,1975,NULL,-1.05812271105537
India,1978,NULL,13.0167866134337
India,1981,NULL,3.84597020311549
India,1984,NULL,-2.79686531652502
India,1991,NULL,-15.8495383034439
India,1994,NULL,17.1788999894057
India,1997,NULL,5.84649491783373
India,2000,0.3480795920,2.08676734498455
India,2007,0.0968981609,29.4042674587919
India,2010,-0.0358108208,24.8699988366633
India,2013,-0.0456913114,1.59134173775697
India,2016,-0.0554894172,9.08962779609032
India,2023,NULL,NULL
Indonesia,1963,NULL,NULL
Indonesia,1970,NULL,9.75435441963691
Indonesia,1973,NULL,47.9710859590567
Indonesia,1976,NULL,22.338936878287
Indonesia,1979,NULL,-0.107917010648655
Indonesia,1986,NULL,-6.25564650148867
Indonesia,1989,NULL,12.0417870805532
Indonesia,1992,NULL,9.77943091653576
Indonesia,1995,NULL,14.2685131670594
Indonesia,1999,NULL,46.6819007493562
Indonesia,2002,-0.9102647305,21.9472260784721
Indonesia,2005,-0.7978721857,11.3035727875574
Indonesia,2008,-0.6737825871,18.0492529003333
Indonesia,2015,-0.4243111312,-3.36326987158011
Indonesia,2018,-0.3137857914,2.62428896429219
Indonesia,2021,-0.2536108792,12.0343734927964
"Iran, Islamic Rep.",1961,NULL,5.42527651717514
"Iran, Islamic Rep.",1968,NULL,14.1328200808194
"Iran, Islamic Rep.",1971,NULL,25.1047463524778
"Iran, Islamic Rep.",1974,NULL,70.6284992193813
"Iran, Islamic Rep.",1977,NULL,18.4332866166855
"Iran, Islamic Rep.",1984,NULL,3.78061211018034
Northern Mariana Islands,2011,NULL,-8.76095118898623
Northern Mariana Islands,2014,NULL,7.7720207253886
Northern Mariana Islands,2017,NULL,26.8292682926829
"Iran, Islamic Rep.",1987,NULL,-35.9093815063157
"Iran, Islamic Rep.",1990,NULL,3.58259542489174
"Iran, Islamic Rep.",1993,NULL,NULL
"Iran, Islamic Rep.",2000,-0.5194925070,-3.73895594003993
"Iran, Islamic Rep.",2003,-0.6805157661,19.3721783000992
"Iran, Islamic Rep.",2006,-0.9943561554,17.5961119244148
"Iran, Islamic Rep.",2013,-0.9969622493,-23.486273101947
"Iran, Islamic Rep.",2016,-0.6949889660,12.1852320698814
"Iran, Islamic Rep.",2019,-0.7707985044,-13.9652746104195
"Iran, Islamic Rep.",2022,-1.0170720816,15.14808051416
Iraq,1965,NULL,NULL
Iraq,1968,NULL,NULL
Iraq,1971,NULL,17.7985732331142
Iraq,1978,NULL,19.78082682786
Iraq,1981,NULL,-28.0507539642623
Iraq,1984,NULL,15.2911755455964
Iraq,1987,NULL,20.1201141605359
Iraq,1994,NULL,286.779300277677
Iraq,1997,NULL,99.0172103507267
Iraq,2000,-1.3933935165,31.1338131116732
Iraq,2003,-1.6446229219,-33.4266700426356
Iraq,2010,-1.7072367668,24.0549208969928
Iraq,2013,-1.5639137030,7.63073080222964
Iraq,2016,-1.7670760155,-0.10290709851692
Iraq,2019,-1.7711527348,2.7570492445672
Iraq,2023,NULL,NULL
Ireland,1966,NULL,5.37494947489962
Ireland,1969,NULL,15.5095221188523
Ireland,1972,NULL,23.9260578939334
Norway,1963,NULL,7.30615911268972
Ireland,1975,NULL,20.0959363716124
Ireland,1982,NULL,3.89238299606871
Ireland,1985,NULL,5.78597897531794
Norway,1970,NULL,15.8279690041647
Ireland,1988,NULL,11.3570672701573
Norway,1973,NULL,29.8160050326314
Ireland,1991,NULL,0.977311915389797
Ireland,1995,NULL,21.0904817746696
Ireland,1998,1.5914897919,8.86200449915798
Ireland,2001,NULL,9.12012664099381
Ireland,2004,1.5106798410,18.0368025887933
Ireland,2011,1.7464685440,7.7764830360657
Ireland,2014,1.7606947422,9.05849435280466
Ireland,2017,1.3798632622,12.9563972497466
Ireland,2020,1.4569394588,7.43876385902334
Isle of Man,1961,NULL,NULL
Isle of Man,1964,NULL,NULL
Isle of Man,1967,NULL,NULL
Isle of Man,1970,NULL,NULL
Isle of Man,1977,NULL,NULL
Isle of Man,1980,NULL,NULL
Isle of Man,1983,NULL,NULL
Isle of Man,1986,NULL,NULL
Isle of Man,1990,NULL,NULL
Isle of Man,1993,NULL,NULL
Isle of Man,1996,NULL,11.8329034077115
Isle of Man,1999,NULL,13.3658562778402
Isle of Man,2006,NULL,12.8718210727114
Isle of Man,2009,NULL,-7.45295244266976
Isle of Man,2012,NULL,1.89713911225359
Isle of Man,2015,NULL,-8.09063268485633
Isle of Man,2022,NULL,NULL
Israel,1961,NULL,20.7812191668282
Israel,1964,NULL,13.8019362463322
Israel,1971,NULL,NULL
Israel,1974,NULL,NULL
Israel,1977,NULL,NULL
Israel,1980,NULL,NULL
Israel,1987,NULL,NULL
Israel,1990,NULL,NULL
Israel,1993,NULL,NULL
Israel,2000,1.0010018349,12.4979024261131
Israel,2003,0.9109845161,4.98901854287275
Israel,2006,0.8911683559,7.87743969647873
Israel,2009,0.8351339698,-3.88200040593907
Israel,2016,1.0401948690,6.15940287720603
Israel,2019,1.0120836496,6.84352506016808
Israel,2022,0.9452487230,7.466512554761
Italy,1961,NULL,11.0373652721333
Italy,1965,NULL,7.60222297056618
Italy,1968,NULL,8.39252439305751
Italy,1971,NULL,9.94489894021197
Italy,1974,NULL,13.7171097315563
Italy,1981,NULL,-9.75448139377335
Italy,1984,NULL,-1.16347079785039
Italy,1987,NULL,25.8167306621692
Italy,1990,NULL,27.1962866984605
Italy,1997,NULL,-5.37531134462929
Italy,2000,0.8381055593,-8.4450588724084
Italy,2003,0.6884298921,23.5635604108294
Italy,2006,0.3790063858,4.91516866106062
Italy,2013,0.4363671839,2.63380936192139
Italy,2016,0.3675249517,2.20151616771219
Italy,2019,0.2730046809,-3.85434297787907
Jamaica,1965,NULL,8.26445874555868
Jamaica,1968,NULL,-5.59010719531642
Jamaica,1971,NULL,9.62051790087784
Jamaica,1974,NULL,24.6183188548058
Jamaica,1981,NULL,11.1835041255164
Jamaica,1984,NULL,-34.4185489862137
Jamaica,1987,NULL,19.3301201240637
Jamaica,1990,NULL,4.25136870402541
Jamaica,1997,NULL,13.6078489349392
Jamaica,2000,-0.4819991291,1.32783823694792
Jamaica,2003,-0.5007236004,-2.97123025280206
Jamaica,2010,-0.4323717952,9.07631848744359
Jamaica,2013,-0.3192767501,-3.66635788477837
Jamaica,2016,-0.1721273512,-0.788221515800948
Jamaica,2019,-0.3106240034,0.63553151775714
Japan,1961,NULL,20.7669307332326
Japan,1968,NULL,18.4349957343082
Japan,1971,NULL,12.9545763100493
Japan,1974,NULL,11.0032965398356
Japan,1981,NULL,10.2573387114089
Japan,1984,NULL,5.89872494454352
Japan,1987,NULL,21.728603156633
Japan,1990,NULL,2.45861656450252
Japan,1997,NULL,-8.75296465921753
Japan,2000,1.2897591591,7.1695078527021
Japan,2003,1.1639901400,8.049922127893
Japan,2006,1.3515256643,-4.75639838650799
Japan,2013,1.4360622168,-16.900087540664
Japan,2016,1.3848131895,12.5704408759014
Japan,2019,1.4970027208,1.52975901422788
Jordan,1962,NULL,NULL
Jordan,1966,NULL,9.71055503184955
Jordan,1969,NULL,24.5509094044639
Jordan,1972,NULL,16.2675441849878
Jordan,1975,NULL,13.8281300856633
Jordan,1982,NULL,6.78148115620028
Jordan,1985,NULL,0.532279117154078
Jordan,1988,NULL,-7.0861905093181
Jordan,1991,NULL,4.43210364434176
Jordan,1998,0.3001325428,9.19743669282781
Jordan,2001,NULL,6.08719647467047
Jordan,2004,0.2974689007,11.9274540438629
Jordan,2007,0.3631599247,13.6378913504575
Jordan,2014,0.4674060941,6.94599172179703
Jordan,2017,0.2360029668,4.30127465862345
Jordan,2020,0.1887331605,-1.8031106643328
Kazakhstan,1963,NULL,NULL
Kazakhstan,1966,NULL,NULL
Kazakhstan,1969,NULL,NULL
Kazakhstan,1976,NULL,NULL
Kazakhstan,1979,NULL,NULL
Kazakhstan,1982,NULL,NULL
Kazakhstan,1989,NULL,NULL
Kazakhstan,1992,NULL,-0.022959091648273
Kazakhstan,1995,NULL,-4.12450835379329
Kazakhstan,1998,-1.1133459806,-0.138443228805801
Kazakhstan,2005,-0.9532361627,32.3788925939742
Kazakhstan,2008,-0.9263859987,27.2692014461685
Kazakhstan,2011,-0.6416338086,30.1113877424679
Kazakhstan,2014,-0.6093308926,-6.4314274774753
Kazakhstan,2021,-0.5084739327,15.2148253803687
Kenya,1961,NULL,0.214089463011473
Kenya,1964,NULL,7.78877740985453
Kenya,1971,NULL,10.9104926888723
Kenya,1974,NULL,18.3721591309105
Kenya,1977,NULL,29.3516835709093
Kenya,1984,NULL,3.54962039273095
Kenya,1987,NULL,10.107491244557
Kenya,1990,NULL,3.49197964291909
Kenya,1993,NULL,-29.9341956519746
Kenya,2000,-0.9218587875,-1.47844646872737
Kenya,2003,-0.9233785272,13.3618472307559
Kenya,2006,-0.8823646307,37.825037655627
Kenya,2009,-1.0226454735,17.9747508548274
Kenya,2016,-0.4558397830,6.69518816536939
Kenya,2019,-0.4644659758,8.86679785881198
Kenya,2022,-0.3219511807,3.3876262362264
Kiribati,1962,NULL,NULL
Kiribati,1965,NULL,NULL
Kiribati,1968,NULL,NULL
Kiribati,1972,NULL,23.9412402890521
Kiribati,1975,NULL,-35.6775753558244
Kiribati,1978,NULL,16.6855928709187
Kiribati,1981,NULL,3.65027622908818
Kiribati,1988,NULL,24.7121853215354
Kiribati,1991,NULL,10.6759099045179
Kiribati,1994,NULL,16.8659254191629
Norway,1976,NULL,9.32076611275615
Kiribati,1997,NULL,1.53520353139989
Kiribati,2004,0.6040254235,13.4539245031422
Norway,1983,NULL,-1.62809073062772
Kiribati,2007,0.8100231290,20.3539887230791
Norway,1986,NULL,20.2948258828954
Norway,1989,NULL,0.719985703027342
Kiribati,2010,0.0618624017,17.2816646055642
Kiribati,2013,0.2294584662,-2.68250450224235
Kiribati,2020,1.0094637871,1.35382230027404
Kiribati,2023,NULL,NULL
"Korea, Dem. People's Rep.",1967,NULL,NULL
"Korea, Dem. People's Rep.",1970,NULL,NULL
"Korea, Dem. People's Rep.",1973,NULL,NULL
"Korea, Dem. People's Rep.",1976,NULL,NULL
"Korea, Dem. People's Rep.",1980,NULL,NULL
"Korea, Dem. People's Rep.",1983,NULL,NULL
"Korea, Dem. People's Rep.",1986,NULL,NULL
Norway,1992,NULL,7.35651854774582
"Korea, Dem. People's Rep.",1989,NULL,NULL
"Korea, Dem. People's Rep.",1996,-1.1540601254,NULL
Norway,1999,NULL,5.28652027360793
"Korea, Dem. People's Rep.",1999,NULL,NULL
Norway,2002,1.8487529755,12.4400760301676
"Korea, Dem. People's Rep.",2002,-1.3152160645,NULL
Norway,2005,1.9124817848,16.8545871417406
Norway,2008,1.9577865601,15.4663725838943
"Korea, Dem. People's Rep.",2005,-1.1415873766,NULL
Norway,2015,1.9753195047,-22.6367773522376
"Korea, Dem. People's Rep.",2012,-1.3540298939,NULL
Norway,2018,1.9221876860,9.46952083445314
"Korea, Dem. People's Rep.",2015,-1.6565847397,NULL
Norway,2021,1.9081805944,36.9211683956246
"Korea, Dem. People's Rep.",2018,-1.6430945396,NULL
Not classified,1966,NULL,NULL
Not classified,1969,NULL,NULL
"Korea, Dem. People's Rep.",2021,-1.6346629858,NULL
Not classified,1972,NULL,NULL
Not classified,1979,NULL,NULL
"Korea, Rep.",1961,NULL,-38.9304485631859
Not classified,1982,NULL,NULL
"Korea, Rep.",1964,NULL,-13.2743296374669
Not classified,1985,NULL,NULL
"Korea, Rep.",1967,NULL,23.5893158347946
Not classified,1988,NULL,NULL
Not classified,1995,NULL,NULL
"Korea, Rep.",1970,NULL,17.2743596098512
Not classified,1998,NULL,NULL
"Korea, Rep.",1977,NULL,28.5729157677446
Not classified,2001,NULL,NULL
"Korea, Rep.",1980,NULL,-2.31305926449198
Not classified,2004,NULL,NULL
"Korea, Rep.",1983,NULL,11.9988884748897
Not classified,2011,NULL,NULL
Not classified,2014,NULL,NULL
"Korea, Rep.",1990,NULL,14.7560734480146
Not classified,2017,NULL,NULL
"Korea, Rep.",1993,NULL,10.4467481720101
OECD members,1962,NULL,7.93915603759195
"Korea, Rep.",1996,0.7987473607,7.69281485748392
OECD members,1965,NULL,8.54345321551128
OECD members,1968,NULL,8.47356732944658
OECD members,1975,NULL,12.1161003048777
"Korea, Rep.",1999,NULL,29.7867846250914
OECD members,1978,NULL,20.2080442449611
OECD members,1981,NULL,1.81501419411592
"Korea, Rep.",2006,0.8379517198,12.655443659783
OECD members,1984,NULL,4.56511945351198
OECD members,1991,NULL,5.88778946452934
"Korea, Rep.",2009,0.9942388535,-9.87236505565159
OECD members,1994,NULL,6.86210657730974
"Korea, Rep.",2012,0.9848355651,1.97536248253474
"Korea, Rep.",2015,0.9027600288,-1.2428317102913
OECD members,1997,NULL,-1.51224421530696
"Korea, Rep.",2022,1.1597031355,-7.94726737293218
OECD members,2004,NULL,11.3286081652117
Kosovo,1967,NULL,NULL
Kosovo,1970,NULL,NULL
OECD members,2007,NULL,9.48048582523952
Kosovo,1973,NULL,NULL
OECD members,2010,NULL,4.8934956547144
Kosovo,1980,NULL,NULL
OECD members,2013,NULL,1.32685810585206
Kosovo,1983,NULL,NULL
OECD members,2020,NULL,-2.45316441062353
Kosovo,1986,NULL,NULL
OECD members,2023,NULL,NULL
Kosovo,1989,NULL,NULL
Kosovo,1996,NULL,NULL
Oman,1963,NULL,NULL
Oman,1966,NULL,7.07964870277448
Kosovo,1999,NULL,NULL
Oman,1969,NULL,27.0647982704942
Kosovo,2002,-0.0626054406,NULL
Oman,1976,NULL,22.1071786619938
Oman,1979,NULL,36.2387664324119
Kosovo,2005,-0.8216791153,NULL
Oman,1982,NULL,4.07210651962915
Kosovo,2012,-0.5267419815,-2.80889723238337
Oman,1989,NULL,11.7568559589258
Kosovo,2015,-0.4785591066,-11.0051278926224
Oman,1992,NULL,9.79407468589248
Kosovo,2018,-0.3836739957,9.72034728727008
Oman,1995,NULL,6.84073566490991
Oman,1998,0.4239721000,-11.621419035926
Kuwait,1961,NULL,NULL
Oman,2005,0.3062625527,25.5142616102987
Kuwait,1964,NULL,NULL
Oman,2008,0.5861114264,44.7187868591657
Oman,2011,0.4618406594,19.2389021798131
Kuwait,1971,NULL,35.0340912978283
Oman,2014,0.4852948785,3.07226348765835
Kuwait,1974,NULL,140.477331134938
Oman,2021,0.3838836849,16.1805746510683
Other small states,1963,NULL,NULL
Kuwait,1977,NULL,7.65408087946898
Other small states,1966,NULL,NULL
Kuwait,1980,NULL,15.7169710895871
Other small states,1969,NULL,NULL
Kuwait,1987,NULL,24.9369894152284
Other small states,1972,NULL,21.0322970225617
Kuwait,1990,NULL,-24.2087432614555
Kuwait,1993,NULL,20.5595902051862
Kuwait,1996,0.5988289714,15.8362255725903
Other small states,1979,NULL,29.851426241574
Kuwait,2000,0.5524909496,25.2184055872016
Other small states,1982,NULL,-5.4106170932247
Kuwait,2003,0.5483739972,25.5371492063526
Other small states,1985,NULL,-4.9633045734612
Kuwait,2006,0.5293484926,25.6918960888012
Other small states,1988,NULL,12.3506259112566
Kuwait,2009,0.5804205537,-28.0981941215151
Other small states,1995,NULL,14.8348536257036
Kuwait,2016,0.0077491142,-4.51997952171143
Kuwait,2019,0.1921581477,-1.45489509274988
Other small states,1998,NULL,-2.01518495703339
Kuwait,2022,0.2800166011,27.6443649187423
Other small states,2001,NULL,-0.50938012622931
Kyrgyz Republic,1965,NULL,NULL
Other small states,2008,NULL,22.4101361637345
Kyrgyz Republic,1968,NULL,NULL
Other small states,2011,NULL,23.0724225231783
Kyrgyz Republic,1971,NULL,NULL
Kyrgyz Republic,1978,NULL,NULL
Kyrgyz Republic,1981,NULL,NULL
Kyrgyz Republic,1984,NULL,NULL
Other small states,2014,NULL,3.36481808487122
Kyrgyz Republic,1987,NULL,NULL
Other small states,2017,NULL,8.94678661678095
Kyrgyz Republic,1994,NULL,-17.1221826904837
Kyrgyz Republic,1997,NULL,-3.26698718543595
Pacific island small states,1961,NULL,NULL
Kyrgyz Republic,2000,-0.9067206979,9.65740626972361
Pacific island small states,1964,NULL,NULL
Kyrgyz Republic,2003,-0.7601600289,19.5164781621811
Pacific island small states,1967,NULL,NULL
Kyrgyz Republic,2010,-1.2694574594,2.22386312377487
Pacific island small states,1974,NULL,42.0776748656068
Kyrgyz Republic,2013,-1.1148960590,11.0503407962532
Pacific island small states,1977,NULL,4.32910277095756
Pacific island small states,1980,NULL,16.2999656327805
Kyrgyz Republic,2016,-1.0426806211,2.02028395388749
Pacific island small states,1983,NULL,-4.89914867460852
Pacific island small states,1990,NULL,11.9354721921279
Kyrgyz Republic,2019,-0.9136390090,13.3013554609909
Pacific island small states,1993,NULL,6.01636972813559
Kyrgyz Republic,2023,NULL,NULL
Lao PDR,1966,NULL,NULL
Pacific island small states,1996,NULL,7.0477099357566
Lao PDR,1969,NULL,NULL
Pacific island small states,2003,NULL,19.1171289246128
Lao PDR,1972,NULL,NULL
Pacific island small states,2006,NULL,4.9773682551656
Lao PDR,1979,NULL,NULL
Pacific island small states,2009,NULL,-10.0393093156067
Pacific island small states,2012,NULL,5.96693976200853
Lao PDR,1982,NULL,NULL
Pacific island small states,2019,NULL,-0.509944420377001
Lao PDR,1985,NULL,34.6883329658277
Lao PDR,1988,NULL,-44.9116062366845
Pacific island small states,2022,NULL,8.67542463514393
Lao PDR,1995,NULL,14.2477937380928
Pakistan,1962,NULL,4.64998312144967
Pakistan,1965,NULL,13.9151178411732
Lao PDR,1998,-0.9928413630,-26.7218594236889
Pakistan,1968,NULL,7.73646039864403
Lao PDR,2001,NULL,2.16156247123379
Lao PDR,2004,-1.2596579790,16.9559458328604
Pakistan,1975,NULL,26.1980478486165
Lao PDR,2011,-1.0023587942,22.6918903357648
Lao PDR,2014,-0.7560038567,10.815059652319
Pakistan,1978,NULL,17.7538245155686
Lao PDR,2017,-0.9047182798,7.28149329459175
Pakistan,1981,NULL,18.7963018598579
Late-demographic dividend,1961,NULL,-8.77418510103309
Pakistan,1984,NULL,8.57362378327263
Late-demographic dividend,1968,NULL,-0.214591612486727
Pakistan,1988,NULL,15.3552555289474
Late-demographic dividend,1971,NULL,9.92454220503869
Late-demographic dividend,1974,NULL,12.6604055482922
Pakistan,1991,NULL,14.0336214459822
Late-demographic dividend,1977,NULL,16.4336044821982
Pakistan,1994,NULL,0.933162230532458
Late-demographic dividend,1984,NULL,2.19740917617413
Pakistan,1997,NULL,-1.40054748598004
Pakistan,2004,-0.9944493771,17.6593310260238
Pakistan,2007,-0.8875446320,13.7575235239014
Late-demographic dividend,1987,NULL,12.1052865557116
Pakistan,2010,-0.7378055453,5.00264513685315
Late-demographic dividend,1990,NULL,2.32136643372382
Pakistan,2013,-0.8559930921,3.41864479993145
