country,year,control_of_corruption_estimate,gdp_growth
Northern Mariana Islands,1991,NULL,NULL
Northern Mariana Islands,1994,NULL,NULL
Northern Mariana Islands,1997,NULL,NULL
Northern Mariana Islands,2000,NULL,NULL
Northern Mariana Islands,2007,NULL,-5.25252525252525
Northern Mariana Islands,2010,NULL,0.50314465408805
Northern Mariana Islands,2013,NULL,3.48525469168901
Northern Mariana Islands,2020,NULL,-27.3496997039634
Northern Mariana Islands,2023,NULL,NULL
Norway,1966,NULL,7.91419178021617
Norway,1969,NULL,8.88913324392089
Norway,1972,NULL,19.0322556408558
Norway,1979,NULL,14.2066431710149
Norway,1982,NULL,-1.49294172483003
Norway,1985,NULL,5.41256118131318
Norway,1988,NULL,8.14004639269095
Norway,1995,NULL,19.5847015521659
Norway,1998,2.1622629166,-4.41651240345286
Norway,2001,NULL,1.62265023219964
Norway,2004,1.9128645658,15.6431827314558
Norway,2011,2.1426324844,16.3108879913114
Norway,2014,2.2228946686,-4.61546377777977
Norway,2017,2.1904749870,8.29982611491609
Not classified,1963,NULL,NULL
Not classified,1970,NULL,NULL
Not classified,1973,NULL,NULL
Not classified,1976,NULL,NULL
Not classified,1983,NULL,NULL
Not classified,1986,NULL,NULL
Not classified,1989,NULL,NULL
Not classified,1992,NULL,NULL
Not classified,1999,NULL,NULL
Not classified,2002,NULL,NULL
Not classified,2005,NULL,NULL
Not classified,2008,NULL,NULL
Not classified,2015,NULL,NULL
Not classified,2018,NULL,NULL
Not classified,2021,NULL,NULL
OECD members,1963,NULL,7.75872714989379
OECD members,1966,NULL,9.75458814414261
OECD members,1969,NULL,9.99935988257932
OECD members,1972,NULL,16.0427233691327
OECD members,1979,NULL,15.4606281635841
OECD members,1982,NULL,-1.57995847055226
OECD members,1985,NULL,5.31548634863513
OECD members,1988,NULL,12.7161118988721
OECD members,1992,NULL,7.56337234656658
OECD members,1995,NULL,10.1938574944544
OECD members,1998,NULL,1.04754307971894
OECD members,2001,NULL,-0.918901986440854
OECD members,2008,NULL,6.18362087092735
OECD members,2011,NULL,7.55895141151619
OECD members,2014,NULL,2.04109053068728
OECD members,2017,NULL,4.39548104249389
Oman,1962,NULL,NULL
Oman,1965,NULL,NULL
Oman,1972,NULL,21.8839342371049
Oman,1975,NULL,27.3878382885779
Oman,1978,NULL,-0.031687492032599
Oman,1985,NULL,13.4241262977395
Oman,1988,NULL,7.36166115099176
Oman,1991,NULL,-2.9401962654685
Oman,1994,NULL,3.40785854381789
Oman,2001,NULL,-0.284258796448088
Oman,2004,0.6575385332,14.4681877899534
Oman,2007,0.3451333046,13.08476973732
Oman,2010,0.3195101619,34.3163812109215
Oman,2017,0.2146236598,7.62418317152054
Oman,2020,0.2030614167,-13.7989301199224
Oman,2023,NULL,NULL
Other small states,1962,NULL,NULL
Other small states,1965,NULL,NULL
Other small states,1968,NULL,NULL
Other small states,1975,NULL,11.6264315379061
Other small states,1978,NULL,10.3249473266406
Other small states,1981,NULL,0.5276851430504
Other small states,1984,NULL,0.722076230431258
Other small states,1991,NULL,2.97142218637637
Other small states,1994,NULL,4.60360754618734
Other small states,1997,NULL,4.12460404081003
Other small states,2004,NULL,24.0916624731174
Other small states,2007,NULL,22.3677292215823
Other small states,2010,NULL,16.3340312294319
Other small states,2013,NULL,4.36194883468589
Other small states,2020,NULL,-12.8945233183108
Other small states,2023,NULL,NULL
Pacific island small states,1962,NULL,NULL
Pacific island small states,1965,NULL,NULL
Pacific island small states,1968,NULL,NULL
Pacific island small states,1971,NULL,NULL
Pacific island small states,1978,NULL,15.9837617162903
Pacific island small states,1981,NULL,2.93515420132372
Pacific island small states,1984,NULL,5.42182333658239
Pacific island small states,1987,NULL,-2.68123197779644
Pacific island small states,1991,NULL,6.19461974225261
Pacific island small states,1994,NULL,17.8147669255854
Pacific island small states,1997,NULL,0.176626245687288
Pacific island small states,2000,NULL,-8.40470816592149
Pacific island small states,2007,NULL,10.2808326654556
Pacific island small states,2010,NULL,9.99653819975182
Pacific island small states,2013,NULL,3.96966168692901
Pacific island small states,2016,NULL,4.96669575472658
Pacific island small states,2023,NULL,NULL
Pakistan,1961,NULL,9.85213545178111
Pakistan,1964,NULL,12.3979596631576
Pakistan,1971,NULL,6.36635830110626
Pakistan,1974,NULL,39.4108233509544
Pakistan,1977,NULL,14.8691383008952
Pakistan,1980,NULL,20.1441644010086
Pakistan,1987,NULL,4.55329250311286
Pakistan,1990,NULL,-0.399993922955516
Pakistan,1993,NULL,5.9841467769621
Pakistan,2000,-0.8949095607,57.9779396723544
Pakistan,2003,-0.8044571877,14.7550329910969
Pakistan,2006,-0.8183442950,11.4750970542469
Pakistan,2009,-1.0756257772,-7.3519692077251
Pakistan,2016,-0.9005406499,4.55602599123765
Pakistan,2019,-0.8793300986,-9.88932910410208
Pakistan,2022,-0.8040326834,7.51204131222191
Palau,1963,NULL,NULL
Palau,1970,NULL,NULL
Palau,1973,NULL,NULL
Palau,1976,NULL,NULL
Palau,1979,NULL,NULL
Palau,1986,NULL,NULL
Palau,1989,NULL,NULL
Palau,1992,NULL,NULL
Palau,1995,NULL,NULL
Palau,2002,NULL,4.00043072399973
Palau,2005,NULL,15.2958823293528
Palau,2008,-0.3282928467,-0.308596837642604
Palau,2015,0.5150111318,16.0499596076948
Palau,2018,0.5099966526,1.03160784313726
Palau,2021,0.6041547060,-9.68758278854464
Panama,1961,NULL,11.5199793921617
Panama,1964,NULL,7.38158595185836
Panama,1967,NULL,11.3630068346924
Panama,1970,NULL,10.6198417829741
Panama,1974,NULL,14.3439883768269
Panama,1977,NULL,5.80177291533978
Panama,1980,NULL,24.5518231237093
Panama,1983,NULL,2.66887850097408
Panama,1990,NULL,8.7099791678039
Panama,1993,NULL,9.20438911104121
Panama,1996,-0.2011056542,3.09887440160771
Panama,1999,NULL,4.79258745388655
Panama,2006,-0.3635845482,10.7928967602818
Panama,2009,-0.3271038234,7.79438562537994
Panama,2012,-0.3951196671,16.5583806745048
Panama,2015,-0.4346253276,8.35393172966962
Panama,2022,-0.6346072555,13.5235368548161
Papua New Guinea,1963,NULL,5.66037019228678
Papua New Guinea,1966,NULL,13.6023404579349
Papua New Guinea,1973,NULL,51.2735245642937
Papua New Guinea,1976,NULL,11.4432503722709
Papua New Guinea,1979,NULL,17.7568404585077
Papua New Guinea,1986,NULL,9.27052960917981
Papua New Guinea,1989,NULL,-3.00055069530096
Papua New Guinea,1992,NULL,15.593444379916
Papua New Guinea,1995,NULL,-15.7507204612292
Papua New Guinea,2002,-0.9477480650,-2.64565317333224
Papua New Guinea,2005,-1.1510233879,23.9036769431947
Papua New Guinea,2008,-1.1764702797,22.2719493393476
Papua New Guinea,2011,-1.0335747004,26.2045311617971
Papua New Guinea,2018,-0.8682100773,6.01107589721737
Papua New Guinea,2021,-0.7702186108,9.49700160991018
Paraguay,1963,NULL,NULL
Paraguay,1970,NULL,6.8879997533389
Paraguay,1973,NULL,29.4512886513216
Paraguay,1976,NULL,12.4081658716389
Paraguay,1979,NULL,33.4753279232981
Paraguay,1986,NULL,13.4516845060941
Paraguay,1989,NULL,11.7971357148718
Paraguay,1992,NULL,2.47776923430486
Paraguay,1999,NULL,-4.57224292661232
Paraguay,2002,-1.3650684357,-15.2963183131192
Paraguay,2005,-1.3558330536,11.5649246270934
Paraguay,2008,-0.9796935320,37.8512897551102
Paraguay,2015,-1.0182967186,-10.3187060358639
Paraguay,2018,-0.8706161380,3.14976161627026
Paraguay,2021,-1.0259773731,12.7531635984969
Peru,1961,NULL,NULL
Peru,1964,NULL,NULL
Peru,1971,NULL,NULL
Peru,1974,NULL,NULL
Peru,1977,NULL,NULL
Peru,1980,NULL,NULL
Peru,1987,NULL,67.7580536967346
Peru,1990,NULL,17.3817982756959
Peru,1993,NULL,-3.15358355400329
Peru,2000,-0.4040461779,3.10321792672919
Peru,2003,-0.1548545361,7.21732785600339
Peru,2006,-0.2215621471,16.5428398548931
Peru,2009,-0.3325398862,0.225956734901736
Peru,2016,-0.4295473993,1.10384824613666
Peru,2019,-0.5092067719,2.57362539445231
Peru,2022,-0.8075774312,8.4542988319511
Philippines,1963,NULL,11.1094932902343
Philippines,1966,NULL,10.3058487812155
Philippines,1973,NULL,25.8566490602396
Philippines,1976,NULL,14.8490627302261
Philippines,1979,NULL,21.1785778933194
Philippines,1982,NULL,4.2139475255033
Philippines,1986,NULL,-2.78671982336399
Philippines,1989,NULL,12.4249799813729
Philippines,1992,NULL,16.6811309749708
Philippines,1995,NULL,15.6986055669602
Philippines,2002,-0.5385318995,6.82466363709967
Philippines,2005,-0.6628435850,13.0712764867649
Philippines,2008,-0.7780951262,16.4406563708308
Philippines,2011,-0.6850348115,12.4048461734189
Philippines,2018,-0.5762853622,5.58972040025789
Philippines,2021,-0.5295781493,8.93880116513307
Poland,1963,NULL,NULL
Poland,1966,NULL,NULL
Poland,1969,NULL,NULL
Poland,1976,NULL,NULL
Poland,1979,NULL,NULL
Poland,1982,NULL,NULL
Poland,1985,NULL,NULL
Poland,1992,NULL,10.334521208233
Poland,1995,NULL,28.4197780336503
Poland,1998,0.7885552049,9.61834897435868
Poland,2005,0.2475186586,20.0067614993496
Poland,2008,0.4527674913,24.3762198615806
Poland,2011,0.5624756813,10.2328982995168
Poland,2014,0.6822094321,4.52118024834614
Poland,2021,0.5464257598,13.6632479374415
Portugal,1962,NULL,7.33590947614152
Portugal,1965,NULL,10.6680284193547
Portugal,1968,NULL,10.6967821796529
Portugal,1971,NULL,13.484669935676
Portugal,1978,NULL,9.55288127248587
Portugal,1981,NULL,-2.7943464738363
Portugal,1984,NULL,-7.42183949293758
Portugal,1987,NULL,24.35618607384
Portugal,1994,NULL,4.9246456461402
Portugal,1997,NULL,-4.57762998386118
Portugal,2000,1.1482665539,-6.95470860231293
Portugal,2003,1.1191023588,22.5753723729814
Portugal,2007,1.0288027525,15.2041811148813
Portugal,2010,1.0626635551,-2.67904657599927
Portugal,2013,0.9122360945,4.72177600232775
Portugal,2016,0.8593360782,3.52672397019305
Portugal,2023,NULL,NULL
Post-demographic dividend,1961,NULL,5.73083788452424
Post-demographic dividend,1964,NULL,9.10177117622267
Post-demographic dividend,1967,NULL,7.34814680457947
Post-demographic dividend,1970,NULL,9.45841897046061
Post-demographic dividend,1977,NULL,13.0814315378525
Post-demographic dividend,1980,NULL,10.7171249795555
Post-demographic dividend,1983,NULL,3.80769412075989
Post-demographic dividend,1986,NULL,22.2540972955102
Post-demographic dividend,1993,NULL,0.748904285700365
Post-demographic dividend,1996,NULL,0.473826883411903
Post-demographic dividend,1999,NULL,5.00813167948018
Post-demographic dividend,2002,NULL,4.3021850160473
Post-demographic dividend,2006,NULL,5.21115587407278
Post-demographic dividend,2009,NULL,-5.86497082666122
Post-demographic dividend,2012,NULL,-0.148340561752854
Post-demographic dividend,2015,NULL,-5.4489097768172
Post-demographic dividend,2022,NULL,1.64642518874753
Pre-demographic dividend,1961,NULL,5.90739090373884
Pre-demographic dividend,1964,NULL,9.27367154921919
Pre-demographic dividend,1967,NULL,-1.44568042666532
Pre-demographic dividend,1970,NULL,27.3709036499665
Pre-demographic dividend,1977,NULL,8.68604361594425
Pre-demographic dividend,1980,NULL,26.6848463500641
Pre-demographic dividend,1983,NULL,-20.0126484285136
Pre-demographic dividend,1990,NULL,63.838040757837
Pre-demographic dividend,1993,NULL,4.41193238868606
Pre-demographic dividend,1996,NULL,20.9338812663946
Pre-demographic dividend,1999,NULL,-38.3525048894061
Pre-demographic dividend,2006,NULL,26.2997524160344
Pre-demographic dividend,2009,NULL,-8.42449830332445
Pre-demographic dividend,2012,NULL,8.64984745712509
Pre-demographic dividend,2015,NULL,-14.3189792144459
Pre-demographic dividend,2022,NULL,12.8719695961352
Puerto Rico,1963,NULL,11.4209320091673
Puerto Rico,1966,NULL,10.0295055224128
Puerto Rico,1969,NULL,13.1669089824129
Puerto Rico,1972,NULL,12.0794120468522
Puerto Rico,1979,NULL,14.1961530983223
Puerto Rico,1982,NULL,5.06715617988186
Puerto Rico,1985,NULL,5.87916429849805
Puerto Rico,1988,NULL,9.82276717049055
Puerto Rico,1992,NULL,7.25802072824924
Puerto Rico,1995,NULL,7.44936969142201
Puerto Rico,1998,0.4319742024,12.2426327397183
Puerto Rico,2001,NULL,12.165933479714
Puerto Rico,2008,0.4078755975,4.59671498765721
Puerto Rico,2011,0.4316186011,2.00281678506801
Puerto Rico,2014,0.4567552507,-0.00410199691286751
Puerto Rico,2017,0.0983494744,-0.854157221962163
Qatar,1962,NULL,NULL
Qatar,1969,NULL,NULL
Qatar,1972,NULL,31.6116612778009
Qatar,1975,NULL,4.63770461237542
Qatar,1978,NULL,12.009069066893
Qatar,1985,NULL,-8.21997105201923
Qatar,1988,NULL,10.8650708865833
Qatar,1991,NULL,-6.47954369054007
Qatar,1994,NULL,3.04414410302337
Qatar,1998,0.4746426642,-9.225750724417
Qatar,2001,NULL,-1.24678542142417
Qatar,2004,0.5042706132,34.8446786119599
Qatar,2007,0.6706745028,30.9285160111099
Qatar,2014,0.9838252068,3.77247859390588
Qatar,2017,0.6985863447,6.17334181190211
Qatar,2020,0.7542999983,-18.1208132246735
Qatar,2023,NULL,NULL
Romania,1962,NULL,NULL
Romania,1969,NULL,NULL
Romania,1972,NULL,NULL
Romania,1975,NULL,NULL
Romania,1978,NULL,NULL
Romania,1985,NULL,NULL
Romania,1988,NULL,6.19152040491336
Romania,1991,NULL,-24.5693286107676
Romania,1998,-0.6498066187,17.2054567717727
Romania,2001,NULL,8.43238336559778
Romania,2004,-0.3225018382,29.697885344083
Romania,2007,-0.2303307801,43.0777237330314
Romania,2014,-0.2238764763,5.22923488863817
Romania,2017,-0.1410280615,13.4167307819333
Romania,2020,-0.0982428417,0.137328657370874
Romania,2023,NULL,NULL
Russian Federation,1963,NULL,NULL
Russian Federation,1966,NULL,NULL
Russian Federation,1973,NULL,NULL
Russian Federation,1976,NULL,NULL
Russian Federation,1979,NULL,NULL
Russian Federation,1982,NULL,NULL
Russian Federation,1989,NULL,-8.68688720416564
Russian Federation,1992,NULL,-11.1344643741133
Russian Federation,1995,NULL,0.116407319287486
Russian Federation,2002,-0.9548482299,12.6771541366968
Russian Federation,2005,-0.8471208215,29.27147648882
Russian Federation,2008,-1.1252286434,27.7866843028974
Russian Federation,2011,-1.0743768215,34.1662002970383
Russian Federation,2018,-0.8691180348,5.28074165033886
Russian Federation,2021,-0.9203655720,23.0273722892058
Rwanda,1961,NULL,2.52100117223506
Rwanda,1964,NULL,1.56249375
Rwanda,1967,NULL,28.1342011124065
Rwanda,1974,NULL,6.09201131829972
Rwanda,1977,NULL,17.0750465834894
Rwanda,1980,NULL,13.1085790122199
Rwanda,1987,NULL,10.93848688203
Rwanda,1990,NULL,6.03582688815514
Rwanda,1993,NULL,-2.83392905008165
Rwanda,1996,-0.7451399565,6.86487803372023
Rwanda,2003,-0.5885877609,8.7605953706731
Rwanda,2006,-0.2055251896,13.155254187835
Rwanda,2009,0.1084389612,9.54920978058801
Rwanda,2012,0.5598801374,11.1825364650272
Rwanda,2019,0.5210269690,7.36875830530142
Rwanda,2022,0.5612025857,20.4167190422389
Samoa,1962,NULL,NULL
Samoa,1965,NULL,NULL
Samoa,1972,NULL,NULL
Samoa,1975,NULL,NULL
Samoa,1978,NULL,NULL
Samoa,1981,NULL,NULL
Samoa,1988,NULL,19.0684777689298
Samoa,1991,NULL,-0.134427137984976
Samoa,1994,NULL,66.0857137603136
Samoa,1997,NULL,14.2323295842397
Samoa,2001,NULL,2.87551219954818
Samoa,2004,-0.2384859771,22.2902043539617
Samoa,2007,0.3029831350,14.7271932737006
Samoa,2010,0.1694781631,8.32074407221086
Samoa,2017,0.6633417606,4.84872775394206
Samoa,2020,0.7121949196,-4.82524493245671
Samoa,2023,NULL,NULL
San Marino,1961,NULL,NULL
San Marino,1968,NULL,NULL
San Marino,1971,NULL,NULL
San Marino,1974,NULL,NULL
San Marino,1977,NULL,NULL
San Marino,1984,NULL,NULL
San Marino,1987,NULL,NULL
San Marino,1990,NULL,NULL
San Marino,1993,NULL,NULL
San Marino,2000,NULL,-9.37150779478381
San Marino,2003,NULL,25.341502117375
San Marino,2006,NULL,6.84938733225085
San Marino,2013,NULL,4.61395546062381
San Marino,2016,1.1595559120,3.4480721820936
San Marino,2019,1.1765922308,-2.36599315443201
San Marino,2022,1.2702035904,NULL
Sao Tome and Principe,1967,NULL,NULL
Sao Tome and Principe,1970,NULL,NULL
Sao Tome and Principe,1973,NULL,NULL
Sao Tome and Principe,1976,NULL,NULL
Sao Tome and Principe,1980,NULL,NULL
Sao Tome and Principe,1983,NULL,NULL
Sao Tome and Principe,1986,NULL,NULL
Sao Tome and Principe,1989,NULL,NULL
Sao Tome and Principe,1996,0.4016671777,NULL
Sao Tome and Principe,1999,NULL,NULL
Sao Tome and Principe,2002,0.2373280823,12.1392996676179
Sao Tome and Principe,2005,-0.5410597920,19.0853035914454
Sao Tome and Principe,2012,-0.1723213941,1.28782137597946
Sao Tome and Principe,2015,-0.0674014986,-11.2989852699347
Sao Tome and Principe,2018,0.1530658305,19.1658130924358
Sao Tome and Principe,2021,0.2319003940,11.2838850622654
Saudi Arabia,1961,NULL,NULL
Saudi Arabia,1964,NULL,NULL
Saudi Arabia,1971,NULL,33.6146098092279
Saudi Arabia,1974,NULL,203.81576525311
Saudi Arabia,1977,NULL,15.9102883311438
Saudi Arabia,1984,NULL,-7.39070059407593
Saudi Arabia,1987,NULL,-1.45589271516691
Saudi Arabia,1990,NULL,23.3741267828966
Saudi Arabia,1993,NULL,-3.00535562790305
Saudi Arabia,2000,-0.1951456815,17.1891990466469
Saudi Arabia,2003,-0.1676791906,13.8190490370078
Saudi Arabia,2006,-0.1953999549,14.7477477342663
Saudi Arabia,2009,-0.0205527171,-17.4489051145507
Saudi Arabia,2016,0.1986667514,-0.520472719893581
Saudi Arabia,2019,0.2464770079,-0.947232370974599
Saudi Arabia,2022,0.3569483161,26.8161850106203
Senegal,1961,NULL,5.5079507071904
Senegal,1964,NULL,5.95209062273932
Senegal,1971,NULL,3.24812645465463
Senegal,1974,NULL,12.6610949002531
Senegal,1977,NULL,2.37887899005091
Senegal,1980,NULL,10.4098666917682
Senegal,1987,NULL,20.3123259674158
Senegal,1990,NULL,16.0999273665839
Senegal,1993,NULL,-5.17169700354356
Senegal,1996,-0.1427146941,3.68885488329768
Senegal,2003,-0.1413068175,25.1529846438056
Senegal,2006,-0.3730942905,6.25744988214595
Senegal,2009,-0.4900490940,-4.20150733575495
Senegal,2016,-0.0243894849,7.1199095296336
Senegal,2019,-0.0038142200,1.24279598265401
Senegal,2022,-0.0287281089,0.417591124550598
Serbia,1962,NULL,NULL
Serbia,1965,NULL,NULL
Serbia,1972,NULL,NULL
Serbia,1975,NULL,NULL
Serbia,1978,NULL,NULL
Serbia,1981,NULL,NULL
Serbia,1988,NULL,NULL
Serbia,1991,NULL,NULL
Serbia,1994,NULL,NULL
Serbia,1997,NULL,17.6848465324062
Serbia,2004,-0.4932937920,16.2776650190563
Serbia,2007,-0.3416821659,32.9071436218513
Serbia,2010,-0.3194155395,-7.40303663209203
Serbia,2017,-0.4354515374,8.56766946506458
Serbia,2020,-0.4512181282,3.57617912907174
Serbia,2023,NULL,NULL
Seychelles,1963,NULL,10.1328932561917
Seychelles,1966,NULL,5.38358185767997
Seychelles,1969,NULL,2.35161964381299
Seychelles,1976,NULL,3.08731994698926
Seychelles,1979,NULL,48.752277669275
Seychelles,1982,NULL,-3.99323029607635
Seychelles,1989,NULL,7.40026730808173
Seychelles,1992,NULL,15.8426071809986
Seychelles,1995,NULL,4.47533780007301
Seychelles,1998,0.5707081556,8.06728683485882
Seychelles,2005,0.3742549419,9.50571176055928
Seychelles,2008,0.5627989173,-9.06995505838252
Seychelles,2011,0.6060242057,7.87560384678658
Seychelles,2014,0.5779413581,4.72945347747539
Seychelles,2021,1.6004549265,8.71742842177657
